protocol,tcp_bytes,Quic-bytes,real_time,
6,1460,,12903.847955,
6,0,,12903.862228,
6,1460,,12903.863371,
6,0,,12903.885601,
6,1460,,12903.886687,
6,1460,,12903.912587,
6,1460,,12903.938528,
6,0,,12903.963641,
6,1460,,12903.964779,
6,0,,12903.969036,
6,1460,,12903.985243,
6,1460,,12904.0059,
6,0,,12904.007244,
6,1460,,12904.027427,
6,0,,12904.033352,
6,1460,,12904.048992,
6,1460,,12904.070548,
6,1460,,12904.091161,
6,0,,12904.109843,
6,1460,,12904.109928,
6,1460,,12904.129037,
6,0,,12904.13023,
6,1460,,12904.14761,
6,1460,,12904.166349,
6,1460,,12904.189881,
6,77,,12904.343643,
6,0,,12904.366547,
6,1460,,12904.367711,
6,1460,,12904.379466,
6,1460,,12904.703597,
6,0,,12904.869094,
6,0,,12904.885058,
6,1460,,12904.886333,
6,0,,12904.896572,
6,0,,12904.897661,
6,1460,,12904.897998,
6,1460,,12904.921757,
6,1460,,12904.945071,
6,1460,,12904.968746,
6,1460,,12904.992142,
6,0,,12905.11476,
6,1460,,12905.116084,
6,0,,12905.181282,
6,1460,,12905.182425,
6,1460,,12905.19193,
6,0,,12905.196191,
6,0,,12905.200797,
6,1460,,12905.210706,
6,1460,,12905.229565,
6,0,,12905.418786,
6,1460,,12905.420014,
6,0,,12905.477628,
6,0,,12905.477637,
6,1460,,12905.47878,
6,1460,,12905.490562,
6,0,,12905.51378,
6,1460,,12905.514191,
6,1460,,12905.537702,
6,1460,,12905.561182,
6,0,,12905.641051,
6,1460,,12905.642199,
6,0,,12905.645456,
6,0,,12905.649623,
6,1460,,12905.653979,
6,1460,,12905.677593,
6,1460,,12905.701068,
6,0,,12905.720629,
6,1460,,12905.724615,
6,1460,,12905.74813,
6,0,,12905.751854,
6,0,,12905.754432,
6,1460,,12905.77169,
6,1460,,12905.795215,
6,1460,,12905.814036,
6,0,,12905.826627,
6,1460,,12905.830949,
6,1460,,12905.847919,
6,1460,,12905.864786,
6,1460,,12905.881772,
6,1460,,12905.898873,
6,0,,12905.94628,
6,80,,12905.966294,
6,0,,12906.01125,
6,1460,,12906.012463,
6,1332,,12906.023017,
6,0,,12906.065294,
6,0,,12906.123547,
6,0,,12906.15519,
6,1460,,12906.160294,
6,265,,12906.160301,
6,0,,12906.161385,
6,1460,,12906.162462,
6,1460,,12906.182863,
6,1460,,12906.204043,
6,1460,,12906.225196,
6,1460,,12906.246303,
6,0,,12906.25233,
6,1460,,12906.267484,
6,0,,12906.286755,
6,1460,,12906.288702,
6,1460,,12906.309789,
6,1460,,12906.331218,
6,0,,12906.363978,
6,1460,,12906.365154,
6,1460,,12906.373653,
6,1460,,12906.390683,
6,0,,12906.393919,
6,0,,12906.40501,
6,1460,,12906.407573,
6,1460,,12906.424428,
6,0,,12906.433174,
6,1460,,12906.445634,
6,1460,,12906.466751,
6,1460,,12906.484609,
6,0,,12906.497611,
6,1460,,12906.502465,
6,1460,,12906.520364,
6,0,,12906.533626,
6,1460,,12906.538163,
6,1460,,12906.556045,
6,0,,12906.592859,
6,1460,,12906.594022,
6,0,,12906.597284,
6,0,,12906.601386,
6,1460,,12906.602946,
6,1460,,12906.620825,
6,0,,12906.631199,
6,1460,,12906.638663,
6,0,,12906.648915,
6,1460,,12906.656657,
6,1460,,12906.674309,
6,1460,,12906.688687,
6,1460,,12906.702958,
6,1460,,12906.717258,
6,1460,,12906.731524,
6,0,,12906.739346,
6,1460,,12906.745819,
6,1460,,12906.760106,
6,0,,12906.954743,
6,0,,12906.954754,
6,1460,,12906.955914,
6,1460,,12906.964843,
6,1460,,12906.982675,
6,0,,12907.005003,
6,1460,,12907.006196,
6,0,,12907.008394,
6,0,,12907.012494,
6,1460,,12907.018467,
6,0,,12907.023713,
6,1460,,12907.036499,
6,1460,,12907.054154,
6,1460,,12907.071999,
6,1460,,12907.089772,
6,1460,,12907.107744,
6,1460,,12907.125555,
6,0,,12907.186356,
6,0,,12907.215278,
6,0,,12907.215288,
6,1460,,12907.216503,
6,1460,,12907.225432,
6,1460,,12907.243297,
6,0,,12907.246771,
6,1460,,12907.261184,
6,1460,,12907.279077,
6,0,,12907.280573,
6,1460,,12907.296867,
6,1460,,12907.314925,
6,0,,12907.328375,
6,1460,,12907.328993,
6,1460,,12907.343283,
6,1460,,12907.357554,
6,0,,12907.470693,
6,0,,12907.470704,
6,1460,,12907.471831,
6,1460,,12907.480795,
6,1460,,12907.498638,
6,0,,12907.504024,
6,0,,12907.509894,
6,1460,,12907.516493,
6,0,,12907.518078,
6,1460,,12907.534355,
6,1460,,12907.552191,
6,0,,12907.563464,
6,1460,,12907.57009,
6,1460,,12907.587933,
6,1460,,12907.605786,
6,0,,12907.608251,
6,0,,12907.613106,
6,1460,,12907.623649,
6,1460,,12907.641513,
6,1460,,12907.659372,
6,0,,12907.664699,
6,1460,,12907.677224,
6,1460,,12907.695084,
6,0,,12907.707618,
6,1460,,12907.712923,
6,1460,,12907.727234,
6,1460,,12907.741633,
6,1460,,12907.755956,
6,1460,,12907.770468,
6,1460,,12907.784792,
6,0,,12907.816692,
6,0,,12907.816699,
6,1460,,12907.81785,
6,1460,,12907.829865,
6,0,,12907.832142,
6,0,,12907.835183,
6,0,,12907.835193,
6,1460,,12907.853927,
6,1460,,12907.871968,
6,1460,,12907.890039,
6,1460,,12907.906064,
6,1460,,12907.922173,
6,450,,12907.922701,
6,714,,12907.922709,
6,0,,12907.924747,
6,0,,12907.924805,
6,1460,,12907.938257,
6,0,,12907.948647,
6,1460,,12907.954495,
6,0,,12907.96075,
6,1460,,12907.970462,
6,1460,,12907.986517,
6,139,,12907.999322,
6,62,,12907.999999,
6,70,,12908.000746,
6,1460,,12908.002794,
6,1460,,12908.018748,
6,0,,12908.122989,
6,0,,12908.134694,
6,1460,,12908.135866,
6,0,,12908.13705,
6,1460,,12908.143923,
6,1460,,12908.160014,
6,1460,,12908.17609,
6,0,,12908.234316,
6,39,,12908.234327,
6,0,,12908.23433,
6,1460,,12908.235669,
6,0,,12908.236355,
6,1460,,12908.243531,
6,0,,12908.251734,
6,1460,,12908.259649,
6,0,,12908.263909,
6,1460,,12908.275724,
6,1460,,12908.291774,
6,0,,12908.294055,
6,1460,,12908.304919,
6,0,,12908.312039,
6,1460,,12908.317625,
6,0,,12908.327917,
6,1460,,12908.33046,
6,0,,12908.339714,
6,1460,,12908.351895,
6,1460,,12908.368001,
6,1031,,12908.384194,
6,0,,12908.412629,
6,0,,12908.420893,
6,0,,12908.420902,
6,1460,,12908.453015,
6,374,,12908.453023,
6,0,,12908.454104,
6,1460,,12908.486278,
6,1460,,12908.49463,
6,1460,,12908.510425,
6,1460,,12908.526515,
6,1460,,12908.542618,
6,1460,,12908.55894,
6,1460,,12908.575076,
6,0,,12908.620482,
6,1460,,12908.621612,
6,1460,,12908.629673,
6,0,,12908.67388,
6,0,,12908.679997,
6,1460,,12908.681119,
6,0,,12908.682131,
6,0,,12908.683326,
6,1460,,12908.689245,
6,1460,,12908.705297,
6,0,,12908.713548,
6,1460,,12908.721421,
6,1460,,12908.737493,
6,1460,,12908.753519,
6,1460,,12908.76969,
6,0,,12908.974168,
6,1460,,12908.975325,
6,1460,,12908.983363,
6,1460,,12908.999475,
6,1460,,12909.015564,
6,1460,,12909.031647,
6,0,,12909.132716,
6,1460,,12909.133847,
6,0,,12909.166003,
6,1460,,12909.167166,
6,1460,,12909.173602,
6,1460,,12909.18646,
6,0,,12909.19444,
6,1460,,12909.199363,
6,0,,12909.200732,
6,1460,,12909.212239,
6,1460,,12909.228345,
6,0,,12909.230619,
6,1460,,12909.244436,
6,1460,,12909.260525,
6,0,,12909.296599,
6,0,,12909.296606,
6,1460,,12909.297719,
6,1460,,12909.305826,
6,1460,,12909.321902,
6,0,,12909.362235,
6,1460,,12909.3634,
6,0,,12909.369403,
6,1460,,12909.371592,
6,0,,12909.424937,
6,0,,12909.424944,
6,1460,,12909.426139,
6,1460,,12909.434712,
6,0,,12909.445411,
6,1460,,12909.45176,
6,1460,,12909.468938,
6,0,,12909.470043,
6,662,,12909.485906,
6,0,,12909.504322,
6,1460,,12909.504331,
6,374,,12909.504335,
6,0,,12909.505417,
6,1460,,12909.555373,
6,1460,,12909.562957,
6,1460,,12909.578151,
6,0,,12909.582614,
6,1460,,12909.593154,
6,0,,12909.600355,
6,1460,,12909.608228,
6,1460,,12909.623352,
6,0,,12909.637661,
6,1460,,12909.637671,
6,1460,,12909.649368,
6,1460,,12909.661344,
6,0,,12909.662631,
6,1460,,12909.67265,
6,0,,12909.678921,
6,1460,,12909.68436,
6,1460,,12909.696129,
6,1460,,12909.707598,
6,1460,,12909.71922,
6,1460,,12909.730862,
6,1460,,12909.742499,
6,1460,,12909.754207,
6,0,,12909.780639,
6,1460,,12909.781825,
6,1460,,12909.781952,
6,0,,12909.78814,
6,1460,,12909.791116,
6,0,,12909.808173,
6,1460,,12909.809298,
6,1460,,12909.818302,
6,0,,12909.835574,
6,1460,,12909.836753,
6,0,,12909.83797,
6,1460,,12909.84257,
6,0,,12909.843153,
6,0,,12909.843158,
6,1460,,12909.854204,
6,1460,,12909.865885,
6,1460,,12909.877534,
6,1460,,12909.889183,
6,1460,,12909.900801,
6,1460,,12909.912465,
6,1460,,12909.924116,
6,0,,12909.952645,
6,1460,,12909.953776,
6,0,,12909.97711,
6,0,,12909.977118,
6,1460,,12909.978391,
6,1460,,12909.984072,
6,0,,12909.993248,
6,1460,,12909.995845,
6,0,,12909.998003,
6,1460,,12910.007413,
6,1181,,12910.018995,
6,0,,12910.076208,
6,0,,12910.079344,
6,0,,12910.084325,
6,622,,12910.084334,
6,1460,,12910.085422,
6,381,,12910.085427,
6,0,,12910.086402,
6,0,,12910.08659,
6,123,,12910.102736,
6,69,,12910.161997,
6,31,,12910.162655,
6,39,,12910.162895,
6,1460,,12910.166222,
6,1460,,12910.172054,
6,1460,,12910.183664,
6,1460,,12910.195387,
6,1460,,12910.207004,
6,1460,,12910.218653,
6,1460,,12910.23029,
6,0,,12910.234944,
6,39,,12910.234954,
6,0,,12910.236865,
6,1460,,12910.241932,
6,0,,12910.256196,
6,0,,12910.25728,
6,1460,,12910.257397,
6,1460,,12910.265224,
6,1460,,12910.276883,
6,1460,,12910.288678,
6,0,,12910.289416,
6,0,,12910.298943,
6,1460,,12910.300229,
6,0,,12910.30107,
6,1460,,12910.311854,
6,1460,,12910.323511,
6,1460,,12910.335085,
6,1460,,12910.346613,
6,1460,,12910.358133,
6,0,,12910.361536,
6,1460,,12910.369645,
6,0,,12910.371504,
6,0,,12910.380966,
6,1460,,12910.381171,
6,0,,12910.391563,
6,1460,,12910.392677,
6,1460,,12910.392799,
6,0,,12910.395978,
6,0,,12910.399171,
6,1460,,12910.411099,
6,1460,,12910.411216,
6,1460,,12910.429489,
6,1460,,12910.441062,
6,0,,12910.441857,
6,1460,,12910.452387,
6,1460,,12910.463765,
6,1460,,12910.475244,
6,0,,12910.48263,
6,1460,,12910.486435,
6,326,,12910.497477,
6,0,,12910.502709,
6,0,,12910.60088,
6,0,,12910.606781,
6,1460,,12910.606791,
6,381,,12910.606794,
6,0,,12910.607912,
6,0,,12910.6695,
6,1460,,12910.732641,
6,1460,,12910.732662,
6,1460,,12910.743912,
6,1460,,12910.755007,
6,1460,,12910.76621,
6,1460,,12910.7774,
6,1460,,12910.788607,
6,1460,,12910.799797,
6,1460,,12910.811005,
6,1460,,12910.822212,
6,1460,,12910.833377,
6,0,,12910.836425,
6,1460,,12910.84461,
6,1460,,12911.008237,
6,0,,12911.041622,
6,1460,,12911.257603,
6,24,,12912.164601,
6,0,,12912.164872,
6,1460,,12912.191634,
6,0,,12912.397589,
6,0,,12912.453582,
6,1460,,12912.454757,
6,0,,12912.456618,
6,1047,,12912.563714,
6,0,,12912.576075,
6,1460,,12912.577248,
6,1460,,12912.582828,
6,0,,12912.665232,
6,1460,,12912.666372,
6,1460,,12912.67203,
6,0,,12912.67731,
6,1460,,12912.683207,
6,1460,,12912.694397,
6,0,,12912.771615,
6,0,,12912.771621,
6,1460,,12912.772775,
6,1460,,12912.778397,
6,1460,,12912.789583,
6,0,,12912.912806,
6,1460,,12912.91393,
6,0,,12912.942921,
6,0,,12912.945176,
6,0,,12912.945182,
6,1460,,12912.946319,
6,0,,12912.954286,
6,1460,,12912.955414,
6,0,,12912.956592,
6,0,,12912.957688,
6,0,,12912.95878,
6,0,,12912.958785,
6,1460,,12912.965012,
6,1460,,12912.9763,
6,1460,,12912.987444,
6,1460,,12912.998663,
6,24,,12913.0966,
6,0,,12913.13324,
6,0,,12913.421448,
6,0,,12913.421457,
6,0,,12913.421459,
6,1460,,12913.42262,
6,1460,,12913.428275,
6,1460,,12913.439438,
6,0,,12913.4478,
6,46,,12913.817365,
6,0,,12913.861798,
6,1460,,12913.862982,
6,0,,12913.877093,
6,1460,,12913.878297,
6,0,,12913.905232,
6,1460,,12913.906359,
6,0,,12914.011672,
6,0,,12914.01168,
6,0,,12914.023828,
6,0,,12914.056053,
6,0,,12914.087276,
6,1460,,12914.088356,
6,0,,12914.089342,
6,1460,,12914.094044,
6,46,,12914.095123,
6,1460,,12914.105627,
6,0,,12914.107305,
6,1460,,12914.116445,
6,1460,,12914.127642,
6,1460,,12914.138844,
6,0,,12914.186649,
6,1460,,12914.187826,
6,0,,12914.278243,
6,1460,,12914.279411,
6,1460,,12914.284993,
6,1460,,12914.296206,
6,1460,,12914.307531,
6,1460,,12914.318593,
6,1460,,12914.329811,
6,1460,,12914.341017,
6,1460,,12914.352234,
6,46,,12914.37515,
6,0,,12914.473822,
6,1460,,12914.475026,
6,1460,,12914.480594,
6,0,,12914.744724,
6,0,,12914.744731,
6,46,,12914.950124,
6,1460,,12914.964648,
6,0,,12915.221969,
6,0,,12915.234687,
6,1460,,12915.235812,
6,1460,,12915.24146,
6,0,,12915.297082,
6,1460,,12915.298245,
6,1460,,12915.298344,
6,1460,,12915.307224,
6,1460,,12915.307354,
6,0,,12915.329597,
6,0,,12915.36799,
6,0,,12915.367998,
6,1460,,12915.369127,
6,1460,,12915.374761,
6,1460,,12915.386004,
6,1460,,12915.397159,
6,0,,12915.421633,
6,1460,,12915.422846,
6,0,,12915.559164,
6,1460,,12915.560327,
6,1460,,12915.565929,
6,0,,12915.605118,
6,1460,,12915.60628,
6,1460,,12915.61187,
6,0,,12915.646579,
6,1460,,12915.647751,
6,1460,,12915.653373,
6,0,,12915.926872,
6,1460,,12915.928033,
6,0,,12915.930991,
6,1460,,12915.93364,
6,1460,,12915.944861,
6,0,,12915.958418,
6,0,,12916.053649,
6,1460,,12916.054812,
6,0,,12916.074002,
6,1460,,12916.075165,
6,46,,12916.103125,
6,1460,,12916.106065,
6,0,,12916.261572,
6,1460,,12916.26272,
6,0,,12916.263856,
6,1460,,12916.279839,
6,1460,,12916.313971,
6,0,,12916.32414,
6,1460,,12916.348137,
6,0,,12916.37565,
6,1460,,12916.382311,
6,1460,,12916.416497,
6,0,,12916.442619,
6,0,,12916.447829,
6,1460,,12916.450702,
6,1460,,12916.484834,
6,1460,,12916.519005,
6,0,,12916.53208,
6,1460,,12916.543964,
6,1460,,12916.568931,
6,1460,,12916.593887,
6,0,,12916.595127,
6,1460,,12916.618857,
6,1460,,12916.643847,
6,0,,12916.877513,
6,0,,12916.940647,
6,1460,,12916.941819,
6,0,,12916.949266,
6,0,,12916.951296,
6,1460,,12916.957405,
6,0,,12916.976789,
6,1460,,12916.988631,
6,1460,,12917.019842,
6,0,,12917.032614,
6,1460,,12917.051026,
6,1460,,12917.082693,
6,0,,12917.095024,
6,1460,,12917.11345,
6,1460,,12917.144754,
6,0,,12917.156032,
6,0,,12917.165213,
6,1460,,12917.17588,
6,0,,12917.19752,
6,1460,,12917.207114,
6,1460,,12917.238309,
6,1460,,12917.261962,
6,0,,12917.263684,
6,0,,12917.268319,
6,1460,,12917.286562,
6,1460,,12917.309463,
6,0,,12917.3112,
6,1460,,12917.328127,
6,1460,,12917.347009,
6,1460,,12917.365943,
6,1460,,12917.384825,
6,1460,,12917.403756,
6,0,,12917.549751,
6,0,,12917.590242,
6,1460,,12917.591399,
6,0,,12917.961901,
6,0,,12917.961908,
6,1460,,12917.963033,
6,1460,,12917.97489,
6,1460,,12917.99855,
6,0,,12918.05565,
6,1460,,12918.056806,
6,0,,12918.098052,
6,1460,,12918.099116,
6,1460,,12918.111303,
6,0,,12918.288715,
6,1460,,12918.289877,
6,0,,12918.594811,
6,0,,12918.59482,
6,1460,,12918.596013,
6,1460,,12918.607794,
6,1460,,12918.631509,
6,0,,12918.733514,
6,0,,12918.888734,
6,1460,,12918.88988,
6,0,,12918.894116,
6,1460,,12918.899349,
6,1460,,12918.918233,
6,0,,12918.960224,
6,0,,12918.991549,
6,1460,,12918.992805,
6,0,,12919.097643,
6,0,,12919.09765,
6,1460,,12919.09881,
6,0,,12919.106033,
6,1460,,12919.11064,
6,1460,,12919.134283,
6,1460,,12919.157929,
6,1460,,12919.181541,
6,1460,,12919.205196,
6,0,,12919.404832,
6,1460,,12919.406,
6,0,,12919.497293,
6,1460,,12919.498423,
6,0,,12919.507668,
6,1460,,12919.510297,
6,1460,,12919.533927,
6,0,,12919.534553,
6,1460,,12919.557554,
6,0,,12919.579252,
6,1460,,12919.581165,
6,1460,,12919.604818,
6,0,,12919.608022,
6,1460,,12919.628446,
6,0,,12919.64072,
6,1460,,12919.647416,
6,1460,,12919.666277,
6,1460,,12919.682928,
6,1460,,12919.699684,
6,1460,,12919.716414,
6,1460,,12919.733059,
6,1460,,12919.749755,
6,0,,12919.778429,
6,0,,12919.839157,
6,1460,,12919.840389,
6,1460,,12919.850842,
6,0,,12919.931639,
6,1460,,12919.932795,
6,0,,12919.937937,
6,1460,,12919.943281,
6,0,,12919.951537,
6,1460,,12919.964106,
6,0,,12919.965734,
6,24,,12919.978603,
6,1460,,12919.98497,
6,1460,,12920.00587,
6,1460,,12920.026726,
6,0,,12920.030634,
6,1460,,12920.047618,
6,1460,,12920.068464,
6,0,,12920.113638,
6,0,,12920.113648,
6,1460,,12920.114781,
6,1460,,12920.125243,
6,1460,,12920.14609,
6,0,,12920.412307,
6,1460,,12920.413499,
6,98,,12920.420597,
6,1460,,12920.421847,
6,1460,,12920.43855,
6,1460,,12920.455193,
6,0,,12920.679793,
6,0,,12920.824731,
6,1460,,12920.825917,
6,0,,12920.838227,
6,0,,12920.83933,
6,1460,,12920.839425,
6,0,,12920.842673,
6,1460,,12920.857271,
6,1460,,12920.878147,
6,1460,,12920.899051,
6,1460,,12920.919853,
6,1460,,12920.940748,
6,0,,12920.96964,
6,1460,,12920.970796,
6,0,,12921.076677,
6,1460,,12921.07788,
6,0,,12921.121148,
6,1460,,12921.122317,
6,1460,,12921.132821,
6,0,,12921.172464,
6,0,,12921.172471,
6,1460,,12921.173601,
6,1460,,12921.184106,
6,1460,,12921.204942,
6,1460,,12921.225831,
6,0,,12921.274653,
6,1460,,12921.275821,
6,1460,,12921.284177,
6,0,,12921.332117,
6,1460,,12921.333293,
6,0,,12921.387574,
6,1460,,12921.388725,
6,1460,,12921.399176,
6,0,,12921.449476,
6,1460,,12921.450652,
6,0,,12921.459869,
6,1460,,12921.461106,
6,0,,12921.473094,
6,1460,,12921.481967,
6,1460,,12921.502839,
6,1460,,12921.523702,
6,1460,,12921.544552,
6,0,,12921.54952,
6,0,,12921.554614,
6,1460,,12921.565444,
6,0,,12921.566884,
6,0,,12921.580683,
6,1460,,12921.586314,
6,0,,12921.59088,
6,1460,,12921.60719,
6,1460,,12921.628063,
6,1460,,12921.644763,
6,0,,12921.65163,
6,0,,12921.65712,
6,1460,,12921.661454,
6,1460,,12921.678145,
6,1460,,12921.694845,
6,0,,12921.734404,
6,1460,,12921.735576,
6,1460,,12921.746109,
6,0,,12921.95046,
6,1460,,12921.951608,
6,1460,,12921.962185,
6,1460,,12922.287937,
6,4,,12922.347182,
6,0,,12922.358953,
6,0,,12922.358962,
6,1460,,12922.360109,
6,1460,,12922.370659,
6,0,,12922.407967,
6,1460,,12922.409126,
6,1460,,12922.41968,
6,0,,12922.739354,
6,1460,,12922.740859,
6,1460,,12922.751107,
6,0,,12922.812635,
6,1460,,12922.813782,
6,1460,,12922.822223,
6,0,,12922.842941,
6,1460,,12922.844096,
6,0,,12922.875304,
6,1460,,12922.876471,
6,1460,,12922.888283,
6,0,,12922.988649,
6,0,,12922.988659,
6,1460,,12922.989832,
6,0,,12922.990722,
6,1460,,12923.00035,
6,0,,12923.003593,
6,1460,,12923.021438,
6,1460,,12923.04251,
6,1460,,12923.063585,
6,1460,,12923.084697,
6,0,,12923.097884,
6,1460,,12923.105751,
6,0,,12923.123039,
6,1460,,12923.12682,
6,1460,,12923.147896,
6,1460,,12923.168977,
6,1460,,12923.190083,
6,0,,12923.303218,
6,1460,,12923.304345,
6,1460,,12923.314902,
6,0,,12923.426285,
6,1460,,12923.427452,
6,1460,,12923.435867,
6,1460,,12923.452764,
6,1460,,12923.469658,
6,0,,12923.498728,
6,0,,12923.58706,
6,1460,,12923.588251,
6,1460,,12923.598782,
6,0,,12923.605523,
6,0,,12923.618136,
6,1460,,12923.619867,
6,1460,,12923.640928,
6,1460,,12923.661979,
6,1460,,12923.683126,
6,0,,12923.707234,
6,1460,,12923.708388,
6,0,,12923.712617,
6,1460,,12923.725179,
6,0,,12923.736444,
6,1460,,12923.746293,
6,1460,,12923.76741,
6,0,,12923.780634,
6,1460,,12923.788494,
6,0,,12923.802733,
6,1460,,12923.809564,
6,1460,,12923.830626,
6,1460,,12923.847527,
6,1460,,12923.862042,
6,0,,12923.873833,
6,1460,,12923.876653,
6,1460,,12923.891171,
6,1460,,12923.905739,
6,0,,12923.909431,
6,1460,,12923.929999,
6,1460,,12923.948202,
6,0,,12924.000651,
6,0,,12924.000658,
6,1460,,12924.001803,
6,0,,12924.002596,
6,1460,,12924.010924,
6,0,,12924.015129,
6,1460,,12924.02911,
6,1460,,12924.047332,
6,1460,,12924.065511,
6,1460,,12924.083755,
6,1460,,12924.101939,
6,1460,,12924.360105,
6,123,,12924.539656,
6,0,,12924.719265,
6,0,,12925.02374,
6,1460,,12925.024921,
6,1460,,12925.034,
6,0,,12925.242723,
6,1460,,12925.243882,
6,0,,12925.253113,
6,1460,,12925.254264,
6,1460,,12925.267564,
6,0,,12925.27285,
6,1460,,12925.282171,
6,1460,,12925.296598,
6,0,,12925.371033,
6,1460,,12925.372182,
6,1460,,12925.381272,
6,0,,12925.473518,
6,1460,,12925.474685,
6,0,,12925.476907,
6,1460,,12925.483794,
6,1460,,12925.501997,
6,1460,,12925.520203,
6,0,,12925.71127,
6,1460,,12925.712418,
6,1460,,12925.721644,
6,0,,12925.730905,
6,1460,,12925.739747,
6,0,,12925.752012,
6,1460,,12925.757953,
6,0,,12925.772211,
6,1460,,12925.776186,
6,0,,12925.793488,
6,1460,,12925.794715,
6,1460,,12925.812554,
6,0,,12925.812935,
6,1460,,12925.830753,
6,0,,12925.844087,
6,1460,,12925.848964,
6,1460,,12925.863489,
6,0,,12925.875813,
6,1460,,12925.878079,
6,1460,,12925.891596,
6,1460,,12925.905031,
6,0,,12925.905856,
6,1460,,12925.918541,
6,1460,,12925.931985,
6,1460,,12925.945439,
6,1460,,12925.958688,
6,1460,,12925.971929,
6,1460,,12925.985138,
6,1460,,12925.998374,
6,1460,,12926.011592,
6,0,,12926.062648,
6,0,,12926.208021,
6,1460,,12926.209185,
6,0,,12926.300678,
6,1460,,12926.301903,
6,0,,12926.352062,
6,1460,,12926.353218,
6,1460,,12926.361493,
6,0,,12926.500641,
6,1460,,12926.501768,
6,0,,12926.562956,
6,1460,,12926.564169,
6,1460,,12926.57249,
6,77,,12926.576337,
6,0,,12926.651648,
6,0,,12926.651655,
6,1460,,12926.652851,
6,1460,,12926.661142,
6,1460,,12926.677691,
6,0,,12926.785034,
6,1460,,12926.786226,
6,1460,,12926.792919,
6,1460,,12926.806141,
6,1460,,12926.81963,
6,77,,12926.875677,
6,0,,12927.332039,
6,1460,,12928.127609,
6,1208,,12928.226548,
6,1460,,12929.727608,
6,0,,12930.387393,
6,1460,,12930.388553,
6,1460,,12930.396809,
6,1460,,12930.413408,
6,1460,,12930.429862,
6,0,,12930.49553,
6,1460,,12930.49672,
6,1460,,12930.504977,
6,1460,,12930.521509,
6,0,,12930.66617,
6,1460,,12930.667329,
6,0,,12930.672645,
6,0,,12930.672653,
6,1460,,12930.675618,
6,0,,12930.676707,
6,0,,12930.679868,
6,1460,,12930.692183,
6,1460,,12930.708639,
6,1460,,12930.72523,
6,1460,,12930.741747,
6,1460,,12930.755003,
6,1460,,12930.768204,
6,1460,,12930.78143,
6,59,,12930.857615,
6,0,,12931.222483,
6,0,,12931.370252,
6,1460,,12931.372698,
6,0,,12931.486501,
6,0,,12931.486508,
6,1460,,12931.487679,
6,0,,12931.488014,
6,1460,,12931.496005,
6,1460,,12931.51243,
6,0,,12933.12954,
6,1460,,12933.130696,
6,0,,12933.156906,
6,1460,,12933.158058,
6,0,,12933.456264,
6,1460,,12933.457413,
6,0,,12933.468573,
6,1460,,12933.469733,
6,0,,12933.526653,
6,1460,,12933.527823,
6,0,,12934.150282,
6,1460,,12934.151504,
6,0,,12934.631192,
6,1460,,12934.632365,
6,0,,12934.637237,
6,1460,,12934.655638,
6,0,,12934.658312,
6,1460,,12934.663835,
6,0,,12934.694253,
6,0,,12935.076325,
6,1460,,12935.077479,
6,180,,12935.126653,
6,0,,12935.519903,
6,1460,,12935.521096,
6,0,,12935.575072,
6,0,,12935.894261,
6,0,,12935.894272,
6,1460,,12935.895412,
6,0,,12935.903378,
6,1460,,12935.923603,
6,380,,12935.923613,
6,0,,12935.923617,
6,0,,12935.924703,
6,1460,,12935.925901,
6,1460,,12935.926012,
6,1460,,12935.926147,
6,1460,,12935.926278,
6,1460,,12935.926286,
6,1460,,12935.926494,
6,1460,,12935.93257,
6,1460,,12935.932681,
6,1460,,12935.939193,
6,1460,,12935.939336,
6,1460,,12935.945842,
6,1460,,12935.945973,
6,1460,,12935.952507,
6,1460,,12935.952532,
6,1460,,12935.959178,
6,1460,,12935.96247,
6,0,,12936.076627,
6,0,,12936.076637,
6,380,,12936.076644,
6,0,,12936.077599,
6,0,,12936.084774,
6,0,,12936.089851,
6,1460,,12936.184489,
6,29,,12936.240627,
6,1460,,12936.536539,
6,0,,12936.732893,
6,0,,12936.732898,
6,0,,12936.732898,
6,0,,12936.732899,
6,0,,12936.744809,
6,1460,,12936.744821,
6,0,,12936.746164,
6,0,,12936.843024,
6,0,,12936.843031,
6,0,,12936.867309,
6,1460,,12937.280592,
6,0,,12937.398943,
6,1460,,12938.363594,
6,0,,12938.363604,
6,0,,12938.364899,
6,1460,,12938.688565,
6,24,,12939.024881,
6,24,,12939.192481,
6,0,,12939.192504,
6,0,,12940.018317,
6,0,,12940.823345,
